amt,city_pop,risk_probability,hour,distance_km,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
694.32,4198,0.739883204,23,31.95328157,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1015.2,4198,0.860479896,23,44.19195829,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.91,4198,0.63,0,114.1368424,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280.96,4198,0.766553825,1,90.62152982,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334.72,5778,0.708942609,1,67.57704367,0,0,0,0,1,0,0,0,0,0,0,0,0,0
750.57,4198,0.715333147,2,22.13325894,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.81,4198,0.529906052,2,59.96242075,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1018.88,4198,0.745705883,13,88.2823531,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1076.77,5778,0.652790235,14,51.11609419,0,0,0,0,0,0,0,0,0,0,0,0,1,0
984.26,4198,0.595432484,19,24.17299375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307.88,5778,0.79,22,106.2714038,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259.24,5778,0.79,22,105.8672092,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1131.15,5778,0.806542042,23,22.61681681,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350.88,493,0.579737113,1,15.89484538,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.57,493,0.584339761,1,81.73590428,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.34,12486,0.63,5,116.9714226,0,0,1,0,0,0,0,0,0,0,0,0,0,0
869.74,5778,0.662912453,16,91.16498108,0,0,0,0,0,0,0,0,1,0,0,0,0,0
964.17,5778,0.659786714,20,49.91468569,0,0,0,0,0,0,0,0,0,0,0,1,0,0
874.45,493,0.741916661,22,32.7666643,0,0,0,0,0,0,0,0,1,0,0,0,0,0
784.69,493,0.740773,22,32.30919983,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000.56,5778,0.889954682,22,55.98187276,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288.45,5778,0.783633795,23,97.45351803,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823.01,5778,0.91,23,107.8500462,0,0,0,0,0,0,0,0,1,0,0,0,0,0
989.16,5778,0.91,23,107.4902008,0,0,0,0,0,0,0,0,0,0,0,0,1,0
803.64,493,0.91,23,105.877324,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1016.56,5778,1,23,122.9330912,0,0,0,0,0,0,0,0,0,0,0,1,0,0
823.49,12486,0.837948377,23,71.17935078,0,0,0,0,0,0,0,0,0,0,0,0,1,0
945.82,12486,0.91,23,118.8005712,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298.66,12486,0.733677719,0,77.47108762,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.27,9772,0.63,0,115.7456071,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.11,493,0.530269901,1,60.10796037,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288.62,9772,0.777165863,2,94.86634512,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.81,9772,0.613243499,2,93.29739958,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94,12486,0.50140336,2,48.56134414,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351.2,337,0.659668237,3,47.86729471,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.84,337,0.569402559,3,75.76102345,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304.52,9772,0.648621681,6,93.44867249,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1069.68,493,0.775,13,131.5165792,0,0,0,0,0,0,0,0,0,0,0,1,0,0
874.29,493,0.75150906,22,36.60362416,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303.68,493,0.724279543,22,73.7118173,0,0,0,0,1,0,0,0,0,0,0,0,0,0
920.34,12486,0.7537649,22,37.50595984,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1175.88,493,0.843291261,22,37.31650422,0,0,0,0,0,0,0,0,0,0,0,1,0,0
343.27,493,0.748561955,22,83.42478205,0,0,0,0,1,0,0,0,0,0,0,0,0,0
873.24,337,0.875836806,22,86.33472242,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069.41,12486,1,23,106.0556263,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126.78,493,0.415807497,23,14.32299875,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006.34,9772,0.990733295,23,96.2933179,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1158.16,493,0.891493198,23,56.59727914,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635.33,337,0.828544837,23,67.41793494,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1026.88,337,1,23,117.0375596,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017.3,2456,0.872871855,1,49.14874209,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.63,9772,0.559113917,1,71.64556668,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1217.09,2456,0.91919741,2,67.67896395,0,0,0,0,0,0,0,0,0,0,0,1,0,0
283.21,9772,0.78234405,2,96.93762001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352.09,2456,0.766787646,3,90.7150584,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335.77,2456,0.581074852,5,16.4299407,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827.78,337,0.598739436,15,65.49577441,0,0,0,0,0,0,0,0,0,0,0,0,1,0
826.2,337,0.785,20,119.4533261,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.94,2456,0.619048307,22,95.61932274,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.47,2456,0.499731509,22,47.89260349,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1018.08,337,0.862522152,22,45.00886083,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124.67,2456,0.504059415,22,49.62376581,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313.21,337,0.761910653,22,88.76426123,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1040.49,9772,0.94210634,22,76.84253612,0,0,0,0,0,0,0,0,0,0,0,1,0,0
881.95,9772,0.91,22,105.8686974,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495.83,2456,0.467628419,23,35.05136751,1,0,0,0,0,0,0,0,0,0,0,0,0,0
799.36,337,0.782653654,23,49.06146142,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268.23,477,0.720937807,1,72.37512294,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812.69,3224,0.695753858,1,14.30154324,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322.8,3224,0.667571265,2,51.0285062,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317.53,2456,0.648914283,2,43.56571302,0,0,0,0,1,0,0,0,0,0,0,0,0,0
966.07,2456,0.833624012,3,69.44960463,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307.58,277,0.622095921,3,32.83836827,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749.17,3224,0.771633597,3,44.65343887,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338.19,2456,0.694076719,3,61.63068766,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921.05,2456,0.72478106,3,89.91242382,0,0,0,0,0,0,0,0,0,1,0,0,0,0
315.49,477,0.708649599,3,67.45983952,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1007.47,277,0.596119889,13,28.44795566,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072.94,3224,0.616339818,16,36.53592738,0,0,0,0,0,0,0,0,0,0,0,1,0,0
905.88,3224,0.666327671,18,52.53106854,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1019.96,277,0.999770193,22,99.9080773,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.33,3224,0.63,22,102.0813245,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.51,2456,0.63,22,107.1695064,0,0,0,0,0,0,0,0,0,0,0,0,0,1
916.79,477,0.84281031,22,73.12412386,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1148.2,477,0.798465464,22,19.38618566,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1009.55,3224,1,22,121.1336929,0,0,0,0,0,0,0,0,0,0,0,1,0,0
915.78,2456,0.91,23,103.119974,0,0,0,0,0,0,0,0,0,0,0,0,1,0
519.54,2456,0.683713452,23,73.48538077,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1206.13,277,0.88164412,23,52.65764807,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.83,3224,0.63,0,118.3754752,0,0,0,1,0,0,0,0,0,0,0,0,0,0
909.24,5161,0.91,1,103.7459855,0,0,0,0,0,0,0,0,0,0,0,1,0,0
449.67,5161,0.63,1,110.4401147,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.36,277,0.63,1,119.2609362,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850.47,5161,0.91,1,112.0352325,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306.7,477,0.761892348,1,88.75693921,0,0,0,0,1,0,0,0,0,0,0,0,0,0
972.82,5161,0.876003252,1,86.40130097,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300.46,4845,0.79,1,107.5661409,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.52,5161,0.461801028,2,32.72041119,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.74,3224,0.454230204,2,29.69208149,0,0,1,0,0,0,0,0,0,0,0,0,0,0
958.33,5161,0.725309832,2,26.12393296,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315.48,111772,0.79,3,110.9412222,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297.07,477,0.624428158,3,33.77126302,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307.24,3224,0.750011986,3,84.00479421,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025.83,5161,0.996787907,3,98.71516277,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.15,277,0.583241129,4,81.29645154,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320.87,3224,0.482979993,10,67.19199701,0,0,0,0,1,0,0,0,0,0,0,0,0,0
916.46,477,0.617867484,15,73.14699354,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.82,5161,0.241227042,17,34.49081665,0,0,0,0,0,0,0,1,0,0,0,0,0,0
561.06,3224,0.684474742,22,73.78989674,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126.96,5161,0.514556515,22,53.82260607,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1042.49,4845,0.792298356,22,16.91934245,0,0,0,0,0,0,0,0,0,0,0,0,1,0
978.75,3224,0.876528818,22,86.61152718,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.65,277,0.63,22,120.6237674,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407.08,4845,0.514647131,22,53.8588523,1,0,0,0,0,0,0,0,0,0,0,0,0,0
770.45,111772,0.81584941,22,62.33976401,0,0,0,0,0,0,0,0,1,0,0,0,0,0
985.99,3224,0.77878543,22,47.51417213,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924,277,0.91,22,102.2600986,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1053.47,477,0.903293941,22,61.31757629,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.73,477,0.562443917,22,72.97756668,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1030.02,477,0.919189817,22,67.67592664,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1031.55,477,1,22,119.5966698,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125.63,3224,0.825500973,22,30.20038925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
761.93,111772,0.91,22,120.4384936,0,0,0,0,0,0,0,0,1,0,0,0,0,0
869.16,477,0.768436886,23,43.37475454,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1262.19,3224,0.857155364,23,42.8621458,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.14,5161,0.439881856,23,23.95274251,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.72,111772,0.570007611,23,76.00304433,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665.68,4845,0.805205051,23,58.08202043,0,0,0,0,0,0,0,0,1,0,0,0,0,0
888.97,111772,0.678369908,23,7.3479632,0,0,0,0,0,0,0,0,1,0,0,0,0,0
988.92,111772,0.890705149,23,92.28205973,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1060.74,477,0.94275593,23,77.10237214,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.1,111772,0.63,23,134.5646764,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1145.9,111772,0.89176132,23,56.70452813,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292.9,4845,0.760798214,0,88.3192854,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330.51,4845,0.719444818,2,71.77792714,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371.7,5161,0.774003817,2,93.60152681,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.14,111772,0.578091231,3,79.23649233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.43,5161,0.425208427,4,18.08337096,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1041.69,4845,0.697705185,15,69.08207389,0,0,0,0,0,0,0,0,0,0,0,1,0,0
957.4,111772,0.857308951,23,78.92358025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.17,5161,0.600656266,23,88.26250632,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.51,5161,0.562134195,23,72.85367797,0,0,0,0,0,0,0,0,0,0,1,0,0,0
852.16,4845,0.784239843,23,49.69593706,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704.16,4845,0.91,23,123.1073848,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.71,163415,0.482066098,0,40.82643915,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326.13,163415,0.752016658,0,84.80666332,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1048.41,1930,0.787487408,2,14.99496321,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828.47,1930,0.853114811,2,77.24592446,0,0,0,0,0,0,0,0,1,0,0,0,0,0
397.97,1930,0.74364022,2,81.456088,0,0,0,0,1,0,0,0,0,0,0,0,0,0
544.63,1930,0.708275158,22,83.31006335,1,0,0,0,0,0,0,0,0,0,0,0,0,0
925.49,163415,0.91,22,110.4431327,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124.71,1930,0.63,23,110.9697963,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.84,95,0.470451172,0,36.18046869,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.75,95,0.50571573,0,50.28629191,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319.58,163415,0.79,1,115.7125337,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280.47,163415,0.677359778,2,54.94391118,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350.77,1930,0.7525916,2,85.03664019,0,0,0,0,1,0,0,0,0,0,0,0,0,0
754.98,163415,0.804353213,2,57.74128503,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310.24,163415,0.73764468,2,79.0578719,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.98,163415,0.403427601,3,9.371040275,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320.76,95,0.627955522,3,35.18220866,0,0,0,0,1,0,0,0,0,0,0,0,0,0
544.9,163415,0.678371262,22,71.34850469,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1009.31,163415,1,22,115.9125181,0,0,0,0,0,0,0,0,0,0,0,1,0,0
853.5,95,0.88705163,22,90.82065198,0,0,0,0,0,0,0,0,0,0,0,1,0,0
850.38,95,0.834052491,22,69.62099631,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485.64,1930,0.63,22,125.9248974,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,163415,0.91,23,111.3639622,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331.05,1196,0.79,1,103.8395993,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328.67,1196,0.579982964,2,15.99318554,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271.11,95,0.602319625,2,24.92784992,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347.31,341043,0.669585469,2,51.83418759,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323.37,341043,0.657407429,2,46.96297149,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.15,95,0.539270966,3,63.70838624,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298.4,341043,0.673330371,5,53.33214847,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.04,95,0.397780047,8,57.11201897,0,0,1,0,0,0,0,0,0,0,0,0,0,0
757.99,341043,0.507800616,9,29.12024635,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303.67,341043,0.562718496,9,99.0873983,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321.38,1196,0.43413249,10,47.65299612,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305.47,1196,0.79,22,117.2840255,0,0,0,0,1,0,0,0,0,0,0,0,0,0
923.22,1196,0.781311907,22,48.52476299,0,0,0,0,0,0,0,0,0,0,0,0,1,0
957.51,1196,0.887441042,23,90.97641691,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.55,1196,0.63,0,117.870911,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.45,1196,0.580284438,2,80.1137753,0,0,1,0,0,0,0,0,0,0,0,0,0,0
971.49,1196,0.685,14,102.8358529,0,0,0,0,0,0,0,0,0,0,0,1,0,0
799.74,341043,0.497971691,16,25.18867627,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790.1,1196,0.777306612,22,46.92264465,0,0,0,0,0,0,0,0,1,0,0,0,0,0
980.15,341043,0.799656902,22,55.86276081,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.74,1810,0.437591234,22,23.03649378,0,0,0,0,0,1,0,0,0,0,0,0,0,0
924.87,1196,0.91,22,118.9284031,0,0,0,0,0,0,0,0,0,0,0,0,1,0
928.19,76383,0.894968379,22,93.9873515,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215.28,1810,0.580637757,22,80.25510263,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1099.98,76383,0.938401002,22,75.36040068,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785.52,341043,0.788706816,22,51.48272654,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.95,76383,0.57260284,22,77.04113592,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.25,76383,0.63,22,135.1785168,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1113.44,1810,0.812458545,22,24.98341799,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.52,1810,0.63,23,107.2264044,0,0,0,0,0,0,0,0,0,0,0,0,0,1
886.21,76383,0.779893503,23,47.95740119,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.36,1810,0.543954421,23,65.58176825,0,0,0,0,0,1,0,0,0,0,0,0,0,0
843.58,76383,0.838390459,23,71.35618358,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297.09,1810,0.459798035,23,31.91921416,0,0,0,0,0,0,1,0,0,0,0,0,0,0
355.87,1810,0.680830279,0,56.33211153,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.05,1810,0.562120676,0,72.84827056,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.11,564,0.439726476,0,23.89059038,0,0,1,0,0,0,0,0,0,0,0,0,0,0
865.22,1810,0.686880747,1,10.7522987,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365.13,466,0.667543791,2,51.01751655,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.55,564,0.63,2,106.865613,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313.29,564,0.587116274,2,18.84650969,0,0,0,0,1,0,0,0,0,0,0,0,0,0
885.32,1810,0.91,3,112.3179533,0,0,0,0,0,0,0,0,0,0,0,1,0,0
816.62,1810,0.854333465,3,77.73338611,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.46,76383,0.620210102,3,96.08404082,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298.53,76383,0.775997332,4,94.39893265,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.42,564,0.427781288,5,19.11251531,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308.68,564,0.729250244,5,75.70009771,0,0,0,0,1,0,0,0,0,0,0,0,0,0
963.9,564,0.90400583,22,97.60233201,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.14,564,0.532718137,22,61.0872548,0,0,0,0,0,0,0,0,0,0,1,0,0,0
769.6,564,0.741616156,22,32.64646245,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281.96,1810,0.63,22,118.6827756,0,0,0,0,0,0,1,0,0,0,0,0,0,0
589.27,466,0.72948138,22,91.79255185,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536.59,1810,0.548176883,22,19.27075304,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,466,0.61285976,23,93.14390388,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49.78,466,0.63,23,105.4099686,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1151.15,76383,1,23,114.6808502,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.02,1810,0.473453307,23,37.38132267,0,0,0,0,0,0,0,0,0,0,1,0,0,0
909.81,466,0.751084023,23,36.43360932,0,0,0,0,0,0,0,0,0,0,0,1,0,0
900.02,76383,0.851574059,23,76.62962345,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.76,1810,0.534207261,23,61.68290438,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1090.66,76383,0.813423255,23,25.36930185,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1228.27,564,0.998040871,23,99.2163484,0,0,0,0,0,0,0,0,0,0,0,0,1,0
850.26,76383,0.91,23,102.05214,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.29,564,0.590094755,0,84.03790209,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.09,564,0.63,0,112.4658687,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275.35,564,0.723715576,0,73.48623055,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.68,564,0.624870311,0,97.94812441,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857.84,564,0.846357469,22,74.54298755,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1221.91,564,1,23,106.8800433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
813.98,6120,0.91,2,105.5738033,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355.13,1766,0.765867627,3,90.34705088,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1014.68,19408,0.766795277,15,96.71811072,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924.45,19408,0.772340241,1,44.93609646,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.84,19408,0.63,1,103.0895982,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339.21,19408,0.586683791,3,18.67351639,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.95,1766,0.63,3,114.5272961,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338.62,1766,0.781922239,3,96.76889579,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127.53,6120,0.547096739,3,66.83869561,0,1,0,0,0,0,0,0,0,0,0,0,0,0
857.79,19408,0.747406897,20,84.96275893,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121.83,1766,0.920709385,22,68.28375392,0,0,0,0,0,0,0,0,0,0,0,1,0,0
877.55,1766,0.757962834,22,39.18513362,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.79,6120,0.584250623,23,81.7002494,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793.81,19408,0.867787822,23,83.11512893,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316.37,1766,0.687560351,23,59.0241404,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020.23,19408,0.941023715,23,76.40948601,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286.05,3032,0.745582689,1,82.23307543,0,0,0,0,1,0,0,0,0,0,0,0,0,0
994.15,3032,0.7803407,23,48.13628019,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259.06,3032,0.622984173,0,33.19366904,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297.57,3032,0.79,2,103.1439505,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.41,3032,0.584069374,3,81.62774975,0,0,1,0,0,0,0,0,0,0,0,0,0,0
929.73,3032,0.876203654,22,86.48146143,0,0,0,0,0,0,0,0,0,0,0,1,0,0
806.28,3032,0.87076886,23,84.307544,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132.79,3032,0.538264354,23,63.3057415,0,1,0,0,0,0,0,0,0,0,0,0,0,0
777.44,782,0.91,22,105.9835406,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1115.25,782,0.87859599,22,51.43839594,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1107.96,782,0.852493816,23,40.99752651,0,0,0,0,0,0,0,0,0,0,0,1,0,0
776.56,321,0.813743611,0,61.49744424,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.89,782,0.63,0,111.3162241,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320.65,321,0.79,0,110.0644094,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.81,85,0.545788154,1,66.31526165,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1050.47,85,0.821007995,2,28.40319819,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.69,321,0.519557152,2,55.82286082,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.53,7565,0.457758128,2,31.10325121,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.62,321,0.605649764,2,90.25990576,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.61,85,0.478882085,3,39.55283397,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304.72,7565,0.760656357,3,88.26254298,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.32,7565,0.55727784,3,70.91113615,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313.17,85,0.74647558,3,82.5902321,0,0,0,0,1,0,0,0,0,0,0,0,0,0
868.37,7565,0.660127612,12,90.05104491,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1157.26,782,0.610972402,16,34.38896077,0,0,0,0,0,0,0,0,0,0,0,0,1,0
957.11,782,0.844171908,22,73.66876314,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1288.29,782,0.949429875,22,79.7719501,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242.6,85,0.604240213,22,89.69608504,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1024.15,7565,0.903276146,22,61.31045843,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.36,321,0.581725773,22,80.69030917,0,0,0,0,0,0,0,1,0,0,0,0,0,0
852.93,782,0.91,22,107.3110752,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1179.99,7565,1,22,110.7031485,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1067.28,782,0.989586705,23,95.8346818,0,0,0,0,0,0,0,0,0,0,0,1,0,0
788.66,85,0.793451818,23,53.38072729,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356.81,7565,0.550211084,23,68.08443355,1,0,0,0,0,0,0,0,0,0,0,0,0,0
