amt,city_pop,risk_probability,hour,distance_km,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
1031.72,5577,0.8090274062613497,23,23.610962504539888,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.56,2916,0.563875208265877,0,73.55008330635081,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.46,2916,0.5862503769931644,1,82.50015079726576,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.42,2916,0.5479316517685336,22,67.17266070741346,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1004.14,14783,0.9162664205541408,23,66.50656822165631,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.15,2916,0.5974847423005222,23,86.99389692020885,0,0,0,0,0,0,0,1,0,0,0,0,0,0
726.14,27020,0.795823290707639,3,54.329316283055576,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031.32,27020,0.540427813193715,14,6.1711252774859995,0,0,0,0,0,0,0,0,0,0,0,1,0,0
823.23,27020,0.785,21,100.04710431445854,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.76,2916,0.5319523967780742,22,60.78095871122965,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833.36,2916,0.91,22,104.8170986152553,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.7,27020,0.5920273747671931,22,84.81094990687723,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1054.22,2916,0.8506162086231693,22,40.24648344926775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025.92,27020,0.9692967584522084,23,87.71870338088343,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.51,27020,0.5192668317951246,23,55.70673271804981,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934.81,2916,0.91,23,120.53010716575967,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1126.71,2916,1.0,23,103.69231735175006,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479.42,116155,0.5187459677566284,0,55.49838710265137,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349.92,27020,0.79,1,111.7441685930333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
304.75,27020,0.7622870337205367,2,88.91481348821468,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1001.75,116155,0.8589388054910856,2,43.57552219643423,0,0,0,0,0,0,0,0,0,0,0,1,0,0
704.03,116155,0.91,2,103.13228280325261,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749.49,116155,0.8941980754680823,2,93.6792301872329,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.23,3764,0.4489951513196922,3,27.598060527876882,0,0,1,0,0,0,0,0,0,0,0,0,0,0
906.23,1089,0.785,6,135.9640485905956,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114.15,1089,0.348750420936592,13,77.50016837463681,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.78,116155,0.5807440608992986,22,80.29762435971944,0,0,0,0,0,0,0,0,0,0,1,0,0,0
997.72,3764,0.8094529215768747,22,59.781168630749875,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218.32,1089,0.5138418373066538,22,53.536734922661516,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.06,116155,0.5018625821118351,22,48.74503284473403,0,0,0,0,0,0,0,1,0,0,0,0,0,0
744.65,27020,0.91,22,116.15815959001915,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.85,116155,0.4936557806393279,22,45.46231225573118,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983.73,27020,0.91,22,119.99203429971492,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1014.39,27020,0.8826535063141993,23,53.06140252567969,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961.2,3764,0.8655185909388349,23,82.20743637553394,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.59,116155,0.6156596792232092,1,94.26387168928365,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1003.34,1089,1.0,1,104.63049353236437,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069.04,1089,1.0,1,122.18987730683713,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.78,3764,0.63,1,109.68392997183166,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278.87,3764,0.6497245066576083,3,43.88980266304332,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782.17,3764,0.6460425240155949,13,84.41700960623795,0,0,0,0,0,0,0,0,1,0,0,0,0,0
970.02,3764,0.5394124015255571,14,41.764960610222836,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828.62,3764,0.91,22,123.30272938653367,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.6,1089,0.63,22,106.75372102429127,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121.17,1089,0.510507839763018,22,52.20313590520717,0,1,0,0,0,0,0,0,0,0,0,0,0,0
867.56,878,0.91,1,104.22783979889844,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357.78,878,0.7261842045340575,3,74.473681813623,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305.84,47,0.7115666094529556,3,68.6266437811822,0,0,0,0,1,0,0,0,0,0,0,0,0,0
379.73,878,0.665,7,101.22790788512364,0,0,0,0,1,0,0,0,0,0,0,0,0,0
916.56,47,0.6249904550200508,17,75.99618200802028,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125.12,878,0.6203087021198039,22,96.12348084792157,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.83,878,0.63,23,122.10389000717201,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311.02,1075,0.5962999559173189,0,22.51998236692752,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287.45,4431,0.5600554351763553,0,8.022174070542086,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298.7,121,0.7065663133054416,0,66.62652532217662,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.44,121,0.63,0,135.93109685447268,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300.27,121,0.7578359269434316,1,87.13437077737265,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299.49,121,0.7384251240982848,1,79.37004963931388,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302.05,1075,0.7059533349083309,1,66.38133396333234,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.22,47,0.63,1,112.66594786932745,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.75,878,0.5769026730337298,1,78.76106921349191,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.21,121,0.6118479284057086,2,92.7391713622834,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765.47,878,0.7651269332789812,2,42.05077331159245,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.02,67100,0.566435897676185,2,74.57435907047397,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292.71,1075,0.79,2,100.59983707954932,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369.96,878,0.79,3,112.01868196583905,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340.69,878,0.56426356924631,3,9.70542769852401,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285.81,121,0.79,3,105.55069918947011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320.83,4431,0.79,3,101.1820433884371,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320.85,1075,0.4603914375930499,6,18.156575037219945,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279.59,1075,0.5045660273954953,10,75.82641095819807,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.27,121,0.405,14,100.20803922327978,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1021.53,1075,0.7061780588919117,18,32.47122355676467,0,0,0,0,0,0,0,0,0,0,0,1,0,0
669.3,47,0.6075173938135983,21,29.006957525439287,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1165.94,121,1.0,22,103.80410075000476,0,0,0,0,0,0,0,0,0,0,0,1,0,0
942.93,121,0.8264159561648594,22,66.56638246594373,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913.21,47,0.7894927910268151,22,51.797116410726055,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840.98,4431,0.8141820672916231,22,61.67282691664926,0,0,0,0,0,0,0,0,1,0,0,0,0,0
940.76,568,0.7905689054209449,22,52.227562168377965,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1085.73,4431,0.8400953095084818,22,36.03812380339271,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.77,568,0.63,22,108.01206859974938,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1078.92,121,0.8173952259339904,22,26.958090373596157,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964.75,1075,0.91,22,113.73220861213808,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304.93,4431,0.7019274227259648,22,64.77096909038588,0,0,0,0,1,0,0,0,0,0,0,0,0,0
901.2,568,0.7824207087749524,22,48.96828350998093,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010.74,67100,0.9185626315138836,22,67.42505260555342,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1111.8,67100,0.9365247561329813,22,74.60990245319252,0,0,0,0,0,0,0,0,0,0,0,1,0,0
907.95,47,0.8305243963839607,23,68.20975855358425,0,0,0,0,0,0,0,0,0,0,0,1,0,0
314.36,67100,0.79,23,117.28476423533336,0,0,0,0,1,0,0,0,0,0,0,0,0,0
763.4,568,0.9041329593714292,23,97.65318374857169,0,0,0,0,0,0,0,0,1,0,0,0,0,0
898.42,67100,0.91,23,104.83048679259062,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.15,121,0.63,23,107.94520227810827,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996.11,121,0.9058434805360142,23,98.33739221440565,0,0,0,0,0,0,0,0,0,0,0,1,0,0
659.33,121,0.8905309241603077,23,92.21236966412305,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.89,121,0.63,23,109.16629328566005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795.06,1075,0.91,23,131.97339842602864,0,0,0,0,0,0,0,0,1,0,0,0,0,0
811.46,67100,0.8476910297386998,23,75.07641189547992,0,0,0,0,0,0,0,0,1,0,0,0,0,0
798.77,67100,0.91,23,110.38360723337703,0,0,0,0,0,0,0,0,1,0,0,0,0,0
956.7,121,0.7840647133498246,23,49.62588533992986,0,0,0,0,0,0,0,0,0,0,0,1,0,0
741.78,121,0.7711594384145102,23,44.46377536580404,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.04,878,0.5515146332607936,23,68.60585330431745,0,0,0,0,0,0,0,1,0,0,0,0,0,0
803.49,4431,0.8829133565589133,23,89.16534262356531,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.54,121,0.5133815566101041,0,53.35262264404165,0,0,0,1,0,0,0,0,0,0,0,0,0,0
296.89,190178,0.79,1,124.17443266931133,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.49,36784,0.5916133105930586,1,84.64532423722343,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.91,4431,0.63,1,124.45352738054419,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307.7,121,0.79,1,104.52611085274127,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293.04,4431,0.7524173353202045,1,84.96693412808179,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328.75,121,0.7334536748070477,1,77.38146992281906,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315.99,190178,0.6930838304302379,2,61.23353217209515,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.97,1075,0.5817104566580433,2,80.68418266321736,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319.32,36784,0.6609563282921658,2,48.38253131686627,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306.79,1075,0.7769018598646636,3,94.76074394586544,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294.51,4431,0.5918379861600986,3,20.73519446403946,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277.87,36784,0.6562674431979955,3,46.50697727919815,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306.8,190178,0.6213477657397505,7,82.53910629590017,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310.49,568,0.4740004787805816,17,63.60019151223261,0,0,0,0,1,0,0,0,0,0,0,0,0,0
899.58,568,0.7778972118834575,20,97.158884753383,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.64,190178,0.4578230848365761,21,81.12923393463042,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316.87,568,0.7199109683728598,22,71.9643873491439,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1134.6,36784,0.94878011125022,22,79.51204450008797,0,0,0,0,0,0,0,0,0,0,0,0,1,0
817.64,67100,0.7964754326398513,22,54.59017305594051,0,0,0,0,0,0,0,0,1,0,0,0,0,0
846.25,568,0.8795212319016299,22,87.80849276065196,0,0,0,0,0,0,0,0,0,0,0,1,0,0
909.49,67100,0.9060635880062162,22,98.4254352024865,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091.47,4431,0.9070526290638556,22,62.8210516255422,0,0,0,0,0,0,0,0,0,0,0,1,0,0
874.98,67100,0.7275692637819122,22,27.027705512764868,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1041.68,36784,0.9298027572606876,22,71.92110290427509,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.13,36784,0.5149373969932508,23,53.97495879730033,0,0,0,0,0,0,0,0,0,1,0,0,0,0
951.68,190178,0.91,23,116.98178783601992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431.21,4431,0.63,23,122.6432306197395,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002.61,67100,1.0,23,109.14359277440079,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1139.57,190178,1.0,23,106.2474921901767,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931.07,190178,0.7423438314145048,23,32.937532565801895,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1131.0,1075,1.0,23,114.5865200316314,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.9,190178,0.63,0,103.3528246338615,0,0,1,0,0,0,0,0,0,0,0,0,0,0
877.52,36784,0.685,17,115.2954242913259,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749.98,190178,0.91,22,113.04423135206049,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.01,36784,0.565037001628102,22,74.0148006512408,0,0,0,0,0,0,0,1,0,0,0,0,0,0
353.39,2691,0.79,0,106.9989953682269,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.26,2691,0.63,0,110.3869432741208,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.13,7297,0.63,0,114.9403415680324,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.3,2691,0.5060415526524806,0,50.416621060992235,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.29,7297,0.5728458300200382,1,77.13833200801528,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.6,365,0.63,1,110.54401112233492,0,0,1,0,0,0,0,0,0,0,0,0,0,0
779.79,7297,0.91,1,101.49148028273767,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.11,2691,0.5896266742478959,2,83.85066969915837,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289.23,365,0.7219703980836849,3,72.78815923347395,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.07,7297,0.5915468233033312,4,84.61872932133248,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.29,2691,0.405,15,129.2143995256085,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1025.34,365,0.800455199054331,20,70.18207962173241,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49.17,365,0.4136862765723227,22,13.474510628929094,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747.73,7297,0.8862152230174284,22,90.48608920697136,0,0,0,0,0,0,0,0,0,0,0,0,1,0
869.29,365,0.7945620237759349,22,53.82480951037395,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.66,7297,0.6144554832246096,22,93.78219328984387,0,0,0,0,0,0,0,0,0,1,0,0,0,0
946.02,7297,0.91,22,117.96143718991026,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1238.3,7297,0.7687800784428996,22,7.51203137715987,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.05,2691,0.5295628153214692,22,59.82512612858768,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.64,2691,0.5175430760204638,22,55.01723040818553,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.52,2691,0.63,23,101.01453507917421,0,0,0,0,0,0,0,1,0,0,0,0,0,0
862.09,365,0.8604140769800468,23,80.16563079201872,0,0,0,0,0,0,0,0,1,0,0,0,0,0
880.99,365,0.7953597837795173,23,54.14391351180691,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.69,365,0.63,0,121.64543112701021,0,0,0,1,0,0,0,0,0,0,0,0,0,0
788.9,2691,0.8511790524449497,1,76.47162097797987,0,0,0,0,0,0,0,0,0,0,0,0,1,0
755.85,2691,0.8537059689061999,1,77.48238756247996,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.3,2691,0.5422370392034461,1,64.89481568137847,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744.23,1526206,0.788383985153345,1,51.353594061337944,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.71,365,0.4893457138523502,2,43.73828554094011,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.1,2691,0.4946006851750333,3,45.840274070013336,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.77,2691,0.3766641153624215,9,88.66564614496859,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559.27,2691,0.4069548854923469,11,52.78195419693875,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.55,2691,0.405,17,104.89254475812139,0,0,0,0,0,1,0,0,0,0,0,0,0,0
758.33,365,0.785,19,109.54021669620052,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247.83,1526206,0.4051699536983885,21,60.067981479355396,0,0,0,0,0,0,1,0,0,0,0,0,0,0
896.22,365,0.91,22,124.38360907986635,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1022.46,7297,0.92271101523447,22,69.084406093788,0,0,0,0,0,0,0,0,0,0,0,1,0,0
328.03,365,0.7833887058865439,22,97.35548235461754,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033.69,365,1.0,22,122.81476633690298,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.37,1526206,0.63,22,117.17710731346241,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.7,365,0.6084048364140545,23,91.3619345656218,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229.85,2691,0.5682405619719935,23,75.2962247887974,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.68,7297,0.63,23,101.19828344036878,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796.29,365,0.8356691624969202,23,70.26766499876808,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.17,1645,0.5000296278598294,1,48.01185114393175,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.74,1645,0.6009199283640504,2,88.36797134562016,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101.79,1526206,0.5996797883330991,5,87.87191533323966,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.17,1526206,0.4011323756908159,16,98.45295027632638,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243.17,1526206,0.63,22,102.97345266832825,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.16,1645,0.63,23,114.95290335737401,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.45,3862,0.4143951540433446,1,13.758061617337823,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.46,3862,0.405,11,111.01205607758217,0,0,0,1,0,0,0,0,0,0,0,0,0,0
830.06,1645,0.8620788899040406,22,80.8315559616162,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261.79,1645,0.6203281586972907,22,96.13126347891631,0,0,0,0,0,0,1,0,0,0,0,0,0,0
594.09,1645,0.7199692261813108,23,87.98769047252432,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130.08,1645,0.4176669235549058,23,15.066769421962336,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.41,1645,0.63,23,117.00068937262984,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.23,1645,0.4273444572575224,23,18.937782903008955,0,0,0,0,0,0,0,1,0,0,0,0,0,0
952.43,3862,0.91,23,122.54061413696004,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281.19,3862,0.7350008692113904,1,78.00034768455615,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.12,3862,0.63,1,105.58650604428145,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.93,3862,0.5698061114192813,1,75.92244456771252,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.85,3862,0.63,3,116.85568828076846,0,0,1,0,0,0,0,0,0,0,0,0,0,0
887.89,3862,0.685,13,115.79232904692269,0,0,0,0,0,0,0,0,1,0,0,0,0,0
775.12,3862,0.6477088810202781,16,85.08355240811123,0,0,0,0,0,0,0,0,1,0,0,0,0,0
968.56,3862,0.8060348580169631,22,58.41394320678523,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1015.74,3862,0.9214128256812786,23,68.56513027251141,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1060.77,3862,0.9555175992183864,23,82.20703968735452,0,0,0,0,0,0,0,0,0,0,0,1,0,0
299.0,673342,0.7556218000759771,0,86.24872003039084,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281.28,673342,0.79,1,110.6469246832673,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.09,673342,0.6297597034267881,1,99.90388137071523,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800.75,520,0.581734096185248,1,32.693638474099195,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311.46,673342,0.7370285060023877,2,78.81140240095505,0,0,0,0,1,0,0,0,0,0,0,0,0,0
346.75,520,0.6936344333994866,2,61.453773359794624,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309.75,673342,0.6100882116123503,3,28.03528464494007,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383.07,673342,0.487290432369468,22,42.91617294778719,1,0,0,0,0,0,0,0,0,0,0,0,0,0
987.73,673342,0.8173981748386003,22,62.95926993544013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.22,520,0.6013073149324779,22,88.52292597299115,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626.15,927396,0.8584126083376178,22,79.3650433350471,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.86,520,0.4382749401098398,23,23.30997604393594,0,0,0,0,0,0,0,1,0,0,0,0,0,0
950.42,927396,0.8715994246661151,23,84.639769866446,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.95,927396,0.6138908442202942,0,93.55633768811768,0,0,0,1,0,0,0,0,0,0,0,0,0,0
920.74,172247,0.7400168606975681,0,32.00674427902723,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864.43,520,0.8265211628459177,0,66.6084651383671,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465.34,172247,0.5402781750752895,1,64.11127003011582,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051.32,172247,0.9901854418448424,2,96.07417673793692,0,0,0,0,0,0,0,0,0,0,0,1,0,0
803.93,172247,0.8901791395158145,2,92.07165580632577,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.9,172247,0.5261953644065684,3,58.47814576262735,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.01,673342,0.5916898152402901,3,84.67592609611604,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306.3,673342,0.5650000000000001,13,109.23000675864999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261.6,520,0.405,15,120.24022922476455,0,0,0,0,0,0,1,0,0,0,0,0,0,0
914.49,927396,0.4803316307258417,16,18.13265229033665,0,0,0,0,0,0,0,0,0,0,0,1,0,0
335.29,673342,0.4684634000161248,16,61.38536000644992,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1209.7,927396,0.7968518314286656,22,18.740732571466218,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.69,927396,0.63,22,104.8053095116309,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.58,172247,0.5507400620044742,22,68.29602480178967,0,0,0,0,0,1,0,0,0,0,0,0,0,0
292.07,927396,0.7441268576447849,23,81.65074305791397,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.36,172247,0.5515559684770849,23,68.62238739083394,0,0,0,0,0,1,0,0,0,0,0,0,0,0
397.71,520,0.6274503454807384,23,98.98013819229536,1,0,0,0,0,0,0,0,0,0,0,0,0,0
733.72,927396,0.6804468234837777,23,8.178729393511059,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371.98,172247,0.79,0,113.35617421674412,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.52,545147,0.5493905291079513,0,67.75621164318052,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.98,172247,0.63,0,144.35589386155974,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1039.27,545147,1.0,1,135.1801318851514,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.86,172247,0.573098200133701,5,77.23928005348044,0,0,0,0,0,0,0,0,0,1,0,0,0,0
866.88,172247,0.7489380258465574,8,85.57521033862298,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.58,545147,0.3260625935578393,17,68.42503742313573,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.82,172247,0.3838548319928974,20,51.54193279715894,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.63,545147,0.4902705111728953,22,44.108204469158125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118.06,545147,0.63,22,100.14684755417984,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.29,172247,0.63,22,114.56175313940403,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.86,172247,0.6096787504483328,23,91.87150017933311,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.38,172247,0.6207956319815401,23,96.31825279261604,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.9,172247,0.5250727043296213,23,58.029081731848514,0,0,0,0,0,0,0,1,0,0,0,0,0,0
363.36,545147,0.7334945836874689,0,77.39783347498755,0,0,0,0,1,0,0,0,0,0,0,0,0,0
738.87,545147,0.9013078022749704,0,96.52312090998818,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120.36,545147,0.447997552295488,1,27.199020918195203,0,1,0,0,0,0,0,0,0,0,0,0,0,0
981.21,545147,0.801571974234379,1,56.62878969375156,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.16,2661,0.5216921418666283,2,56.676856746651325,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799.55,302,0.5985047574588827,2,39.401902983553036,0,0,0,0,0,0,0,0,0,1,0,0,0,0
357.15,522,0.79,2,118.49703688382512,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297.78,27829,0.6738578792489605,2,53.54315169958414,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317.98,522,0.79,3,105.93070027280723,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347.46,302,0.6283958645916669,6,85.35834583666673,0,0,0,0,1,0,0,0,0,0,0,0,0,0
948.2,27829,0.5546700551941461,12,47.868022077658416,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261.36,302,0.3150637662890337,15,64.0255065156135,0,0,0,0,0,0,1,0,0,0,0,0,0,0
915.76,27829,0.8847425215406618,22,89.89700861626471,0,0,0,0,0,0,0,0,0,0,0,1,0,0
